DateTime,id,description,leftHandSideValue,operator,constraintType,rightHandSideValue,defaultRhs,bindingConstraintFlag,nearBindingConstraintFlag,shadowPrice,isInterventionEvent,variable,value
2023-09-29T08:00:00Z,TrancheUBConstraint_KWINANA_GT2_contingencyRaise_01,TrancheUB Constraint KWINANA_GT2 contingencyRaise 01,0,LessThanOrEqualTo,Formulation,52.5,0,FALSE,FALSE,0,FALSE,KWINANA_GT2_trslksurplus_contingencyRaise_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_KWINANA_GT2_contingencyRaise_01,TrancheLB Constraint KWINANA_GT2 contingencyRaise 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,KWINANA_GT2_trslkdeficit_contingencyRaise_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_KWINANA_GT2_regulationRaise_01,TrancheUB Constraint KWINANA_GT2 regulationRaise 01,0.1700000000000017,LessThanOrEqualTo,Formulation,79.87,0,FALSE,FALSE,0,FALSE,KWINANA_GT2_trslksurplus_regulationRaise_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_KWINANA_GT2_regulationRaise_01,TrancheLB Constraint KWINANA_GT2 regulationRaise 01,0.17,GreaterThanOrEqualTo,Formulation,0,0,FALSE,TRUE,0,FALSE,KWINANA_GT2_trslkdeficit_regulationRaise_01,0
2023-09-29T08:00:00Z,ContRaiseMaximumProvisionPctConstraint_KWINANA_GT2,Cont Raise Maximum Provision Pct Constraint KWINANA_GT2,-111.058,LessThanOrEqualTo,Formulation,0,0,FALSE,FALSE,0,FALSE,KWINANA_GT2_MaxContRaiseProvisionPercentageSurplus,0
2023-09-29T08:00:00Z,RocofMaximumProvisionPctConstraint_KWINANA_GT2,Rocof Maximum Provision Pct Constraint KWINANA_GT2,-9031,LessThanOrEqualTo,Formulation,0,0,FALSE,FALSE,0,FALSE,KWINANA_GT2_MaxRocofProvisionPercentageSurplus,0
2023-09-29T08:00:00Z,ESSEnergyRegulationConstraint1_KWINANA_GT2_regulationRaise,ESSEnergyRegulationConstraint 1 KWINANA_GT2regulationRaise,103.37,LessThanOrEqualTo,Formulation,103.37,0,TRUE,TRUE,0,FALSE,KWINANA_GT2_regulationRaise_EnergyRegulation1Surplus,0
2023-09-29T08:00:00Z,ESSEnergyRegulationConstraint2_KWINANA_GT2_regulationRaise,ESSEnergyRegulationConstraint2 KWINANA_GT2 regulationRaise,103.2,GreaterThanOrEqualTo,Formulation,23.5,0,FALSE,FALSE,0,FALSE,KWINANA_GT2_regulationRaise_EnergyRegulation2Deficit,0
2023-09-29T08:00:00Z,ESSEnergyRegulationConstraint1_KWINANA_GT2_regulationLower,ESSEnergyRegulationConstraint 1 KWINANA_GT2regulationLower,103.2,LessThanOrEqualTo,Formulation,103.37,0,FALSE,TRUE,0,FALSE,KWINANA_GT2_regulationLower_EnergyRegulation1Surplus,0
2023-09-29T08:00:00Z,ESSEnergyRegulationConstraint2_KWINANA_GT2_regulationLower,ESSEnergyRegulationConstraint2 KWINANA_GT2 regulationLower,38.2,GreaterThanOrEqualTo,Formulation,23.5,0,FALSE,TRUE,0,FALSE,KWINANA_GT2_regulationLower_EnergyRegulation2Deficit,0
2023-09-29T08:00:00Z,ESSJointCapacityConstraint1_KWINANA_GT2_contingencyRaise,ESS Joint Capacity Constraint 1 KWINANA_GT2 contingencyRaise,103.37,LessThanOrEqualTo,Formulation,103.37,0,TRUE,TRUE,-3182.26,FALSE,KWINANA_GT2_contingencyRaise_JointCapacity1Surplus,0
2023-09-29T08:00:00Z,ESSJointCapacityConstraint2_KWINANA_GT2_contingencyRaise,ESS Joint Capacity Constraint 2 KWINANA_GT2 contingencyRaise,38.2,GreaterThanOrEqualTo,Formulation,23.5,0,FALSE,TRUE,0,FALSE,KWINANA_GT2_contingencyRaise_JointCapacity2Deficit,0
2023-09-29T08:00:00Z,ESSJointCapacityConstraint1_KWINANA_GT2_contingencyLower,ESS Joint Capacity Constraint 1 KWINANA_GT2 contingencyLower,103.37,LessThanOrEqualTo,Formulation,103.37,0,TRUE,TRUE,-2494.93,FALSE,KWINANA_GT2_contingencyLower_JointCapacity1Surplus,0
2023-09-29T08:00:00Z,ESSJointCapacityConstraint2_KWINANA_GT2_contingencyLower,ESS Joint Capacity Constraint 2 KWINANA_GT2 contingencyLower,23.5,GreaterThanOrEqualTo,Formulation,23.5,0,TRUE,TRUE,5505.43,FALSE,KWINANA_GT2_contingencyLower_JointCapacity2Deficit,0
2023-09-29T08:00:00Z,RampUpConstraint_KWINANA_GT2,RampUp Constraint KWINANA_GT2,103.20000000000005,LessThanOrEqualTo,Formulation,581.7,0,FALSE,FALSE,0,FALSE,KWINANA_GT2_RampUpSurplus,0
2023-09-29T08:00:00Z,RampDownConstraint_KWINANA_GT2,RampDown Constraint KWINANA_GT2,103.19999999999999,GreaterThanOrEqualTo,Formulation,-378.3,0,FALSE,FALSE,0,FALSE,KWINANA_GT2_RampDownDeficit,0
2023-09-29T08:00:00Z,ESSJointRampUp_KWINANA_GT2,ESS Joint Ramp Up Constraint KWINANA_GT2,103.37000000000006,LessThanOrEqualTo,Formulation,581.7,0,FALSE,FALSE,0,FALSE,KWINANA_GT2_ESSRampUpSurplus,0
2023-09-29T08:00:00Z,ESSJointRampDown_KWINANA_GT2,ESS Joint Ramp Down Constraint KWINANA_GT2,38.19999999999999,GreaterThanOrEqualTo,Formulation,-378.3,0,FALSE,FALSE,0,FALSE,KWINANA_GT2_ESSJointRampDownDeficit,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT1_contingencyLower_01,TrancheUB Constraint PINJAR_GT1 contingencyLower 01,0,LessThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT1_trslksurplus_contingencyLower_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT1_contingencyLower_01,TrancheLB Constraint PINJAR_GT1 contingencyLower 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT1_trslkdeficit_contingencyLower_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT1_rocof_01,TrancheUB Constraint PINJAR_GT1 rocof 01,0,LessThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT1_trslksurplus_rocof_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT1_rocof_01,TrancheLB Constraint PINJAR_GT1 rocof 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT1_trslkdeficit_rocof_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT1_regulationLower_01,TrancheUB Constraint PINJAR_GT1 regulationLower 01,0,LessThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT1_trslksurplus_regulationLower_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT1_regulationLower_01,TrancheLB Constraint PINJAR_GT1 regulationLower 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT1_trslkdeficit_regulationLower_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT1_contingencyRaise_01,TrancheUB Constraint PINJAR_GT1 contingencyRaise 01,0,LessThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT1_trslksurplus_contingencyRaise_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT1_contingencyRaise_01,TrancheLB Constraint PINJAR_GT1 contingencyRaise 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT1_trslkdeficit_contingencyRaise_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT1_regulationRaise_01,TrancheUB Constraint PINJAR_GT1 regulationRaise 01,0,LessThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT1_trslksurplus_regulationRaise_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT1_regulationRaise_01,TrancheLB Constraint PINJAR_GT1 regulationRaise 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT1_trslkdeficit_regulationRaise_01,0
2023-09-29T08:00:00Z,RampUpConstraint_PINJAR_GT1,RampUp Constraint PINJAR_GT1,-0.086,LessThanOrEqualTo,Formulation,-0.086,0,TRUE,TRUE,-852390,FALSE,PINJAR_GT1_RampUpSurplus,0.086
2023-09-29T08:00:00Z,RampDownConstraint_PINJAR_GT1,RampDown Constraint PINJAR_GT1,0,GreaterThanOrEqualTo,Formulation,-0.086,0,FALSE,TRUE,0,FALSE,PINJAR_GT1_RampDownDeficit,0
2023-09-29T08:00:00Z,TrancheUBConstraint_ALBANY_WF1_energy_01,TrancheUB Constraint ALBANY_WF1 energy 01,0.95,LessThanOrEqualTo,Formulation,0.95,0,TRUE,TRUE,0,FALSE,ALBANY_WF1_trslksurplus_energy_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_ALBANY_WF1_energy_01,TrancheLB Constraint ALBANY_WF1 energy 01,0.95,GreaterThanOrEqualTo,Formulation,0,0,FALSE,TRUE,0,FALSE,ALBANY_WF1_trslkdeficit_energy_01,0
2023-09-29T08:00:00Z,UnconstrainedInjectionForecast_Constraint_ALBANY_WF1,UnconstrainedInjectionForecast_Constraint_ALBANY_WF1,0.95,LessThanOrEqualTo,Formulation,0.95,0,TRUE,TRUE,-378.03,FALSE,ALBANY_WF1_UifSurplus_SlackVariable,0
2023-09-29T08:00:00Z,UnconstrainedWithdrawalForecast_Constraint_ALBANY_WF1,UnconstrainedWithdrawalForecast_Constraint_ALBANY_WF1,0.95,GreaterThanOrEqualTo,Formulation,0,0,FALSE,TRUE,0,FALSE,ALBANY_WF1_UwfDeficit_SlackVariable,0
2023-09-29T08:00:00Z,RampUpConstraint_ALBANY_WF1,RampUp Constraint ALBANY_WF1,0.9499999999999886,LessThanOrEqualTo,Formulation,300,0,FALSE,FALSE,0,FALSE,ALBANY_WF1_RampUpSurplus,0
2023-09-29T08:00:00Z,RampDownConstraint_ALBANY_WF1,RampDown Constraint ALBANY_WF1,0.9499999999999886,GreaterThanOrEqualTo,Formulation,-300,0,FALSE,FALSE,0,FALSE,ALBANY_WF1_RampDownDeficit,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT2_contingencyLower_01,TrancheUB Constraint PINJAR_GT2 contingencyLower 01,0,LessThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT2_trslksurplus_contingencyLower_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT2_contingencyLower_01,TrancheLB Constraint PINJAR_GT2 contingencyLower 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT2_trslkdeficit_contingencyLower_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT2_rocof_01,TrancheUB Constraint PINJAR_GT2 rocof 01,0,LessThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT2_trslksurplus_rocof_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT2_rocof_01,TrancheLB Constraint PINJAR_GT2 rocof 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT2_trslkdeficit_rocof_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT2_regulationLower_01,TrancheUB Constraint PINJAR_GT2 regulationLower 01,0,LessThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT2_trslksurplus_regulationLower_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT2_regulationLower_01,TrancheLB Constraint PINJAR_GT2 regulationLower 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT2_trslkdeficit_regulationLower_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT2_contingencyRaise_01,TrancheUB Constraint PINJAR_GT2 contingencyRaise 01,0,LessThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT2_trslksurplus_contingencyRaise_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT2_contingencyRaise_01,TrancheLB Constraint PINJAR_GT2 contingencyRaise 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT2_trslkdeficit_contingencyRaise_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT2_regulationRaise_01,TrancheUB Constraint PINJAR_GT2 regulationRaise 01,0,LessThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT2_trslksurplus_regulationRaise_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT2_regulationRaise_01,TrancheLB Constraint PINJAR_GT2 regulationRaise 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT2_trslkdeficit_regulationRaise_01,0
2023-09-29T08:00:00Z,RampUpConstraint_PINJAR_GT2,RampUp Constraint PINJAR_GT2,-0.086,LessThanOrEqualTo,Formulation,-0.086,0,TRUE,TRUE,-852390,FALSE,PINJAR_GT2_RampUpSurplus,0.086
2023-09-29T08:00:00Z,RampDownConstraint_PINJAR_GT2,RampDown Constraint PINJAR_GT2,0,GreaterThanOrEqualTo,Formulation,-0.086,0,FALSE,TRUE,0,FALSE,PINJAR_GT2_RampDownDeficit,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT5_contingencyLower_01,TrancheUB Constraint PINJAR_GT5 contingencyLower 01,0,LessThanOrEqualTo,Formulation,11.4,0,FALSE,TRUE,0,FALSE,PINJAR_GT5_trslksurplus_contingencyLower_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT5_contingencyLower_01,TrancheLB Constraint PINJAR_GT5 contingencyLower 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT5_trslkdeficit_contingencyLower_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT5_rocof_01,TrancheUB Constraint PINJAR_GT5 rocof 01,0,LessThanOrEqualTo,Formulation,276,0,FALSE,FALSE,0,FALSE,PINJAR_GT5_trslksurplus_rocof_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT5_rocof_01,TrancheLB Constraint PINJAR_GT5 rocof 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT5_trslkdeficit_rocof_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT5_regulationLower_01,TrancheUB Constraint PINJAR_GT5 regulationLower 01,0,LessThanOrEqualTo,Formulation,27,0,FALSE,FALSE,0,FALSE,PINJAR_GT5_trslksurplus_regulationLower_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT5_regulationLower_01,TrancheLB Constraint PINJAR_GT5 regulationLower 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT5_trslkdeficit_regulationLower_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT5_contingencyRaise_01,TrancheUB Constraint PINJAR_GT5 contingencyRaise 01,0,LessThanOrEqualTo,Formulation,11.4,0,FALSE,TRUE,0,FALSE,PINJAR_GT5_trslksurplus_contingencyRaise_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT5_contingencyRaise_01,TrancheLB Constraint PINJAR_GT5 contingencyRaise 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT5_trslkdeficit_contingencyRaise_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT5_regulationRaise_01,TrancheUB Constraint PINJAR_GT5 regulationRaise 01,0,LessThanOrEqualTo,Formulation,27,0,FALSE,FALSE,0,FALSE,PINJAR_GT5_trslksurplus_regulationRaise_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT5_regulationRaise_01,TrancheLB Constraint PINJAR_GT5 regulationRaise 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT5_trslkdeficit_regulationRaise_01,0
2023-09-29T08:00:00Z,RampUpConstraint_PINJAR_GT5,RampUp Constraint PINJAR_GT5,0,LessThanOrEqualTo,Formulation,254.796,0,FALSE,FALSE,0,FALSE,PINJAR_GT5_RampUpSurplus,0
2023-09-29T08:00:00Z,RampDownConstraint_PINJAR_GT5,RampDown Constraint PINJAR_GT5,0,GreaterThanOrEqualTo,Formulation,-225.204,0,FALSE,FALSE,0,FALSE,PINJAR_GT5_RampDownDeficit,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT7_energy_01,TrancheUB Constraint PINJAR_GT7 energy 01,35.768,LessThanOrEqualTo,Formulation,35.768,0,TRUE,TRUE,-125.11,FALSE,PINJAR_GT7_trslksurplus_energy_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT7_energy_01,TrancheLB Constraint PINJAR_GT7 energy 01,35.768,GreaterThanOrEqualTo,Formulation,0,0,FALSE,FALSE,0,FALSE,PINJAR_GT7_trslkdeficit_energy_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT7_contingencyLower_01,TrancheUB Constraint PINJAR_GT7 contingencyLower 01,0,LessThanOrEqualTo,Formulation,11.4,0,FALSE,TRUE,0,FALSE,PINJAR_GT7_trslksurplus_contingencyLower_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT7_contingencyLower_01,TrancheLB Constraint PINJAR_GT7 contingencyLower 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT7_trslkdeficit_contingencyLower_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT7_rocof_01,TrancheUB Constraint PINJAR_GT7 rocof 01,0,LessThanOrEqualTo,Formulation,276,0,FALSE,FALSE,0,FALSE,PINJAR_GT7_trslksurplus_rocof_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT7_rocof_01,TrancheLB Constraint PINJAR_GT7 rocof 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT7_trslkdeficit_rocof_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT7_regulationLower_01,TrancheUB Constraint PINJAR_GT7 regulationLower 01,0,LessThanOrEqualTo,Formulation,26.568,0,FALSE,FALSE,0,FALSE,PINJAR_GT7_trslksurplus_regulationLower_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT7_regulationLower_01,TrancheLB Constraint PINJAR_GT7 regulationLower 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT7_trslkdeficit_regulationLower_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT7_contingencyRaise_01,TrancheUB Constraint PINJAR_GT7 contingencyRaise 01,0,LessThanOrEqualTo,Formulation,11.4,0,FALSE,TRUE,0,FALSE,PINJAR_GT7_trslksurplus_contingencyRaise_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT7_contingencyRaise_01,TrancheLB Constraint PINJAR_GT7 contingencyRaise 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT7_trslkdeficit_contingencyRaise_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT7_regulationRaise_01,TrancheUB Constraint PINJAR_GT7 regulationRaise 01,0,LessThanOrEqualTo,Formulation,26.568,0,FALSE,FALSE,0,FALSE,PINJAR_GT7_trslksurplus_regulationRaise_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT7_regulationRaise_01,TrancheLB Constraint PINJAR_GT7 regulationRaise 01,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT7_trslkdeficit_regulationRaise_01,0
2023-09-29T08:00:00Z,RampUpConstraint_PINJAR_GT7,RampUp Constraint PINJAR_GT7,35.768,LessThanOrEqualTo,Formulation,240.232,0,FALSE,FALSE,0,FALSE,PINJAR_GT7_RampUpSurplus,0
2023-09-29T08:00:00Z,RampDownConstraint_PINJAR_GT7,RampDown Constraint PINJAR_GT7,35.768,GreaterThanOrEqualTo,Formulation,-239.768,0,FALSE,FALSE,0,FALSE,PINJAR_GT7_RampDownDeficit,0
2023-09-29T08:00:00Z,ESSEnablementMinConstraint_PINJAR_GT9_contingencyLower,ESS Enablement Minimum Constraint PINJAR_GT9 contingencyLower,13.2,GreaterThanOrEqualTo,Formulation,13.2,0,TRUE,TRUE,0,FALSE,PINJAR_GT9_contingencyLower_EnablementMinDeficit,0
2023-09-29T08:00:00Z,ESSEnaMaximumConstraint_PINJAR_GT9contingencyLower,ESS Enablement Maximum Constraint PINJAR_GT9 contingencyLower,13.200000000000003,LessThanOrEqualTo,Formulation,108.241,0,FALSE,FALSE,0,FALSE,PINJAR_GT9_contingencyLower_EnablementMaxSurplus,0
2023-09-29T08:00:00Z,ESSEnablementMinConstraint_PINJAR_GT9_rocof,ESS Enablement Minimum Constraint PINJAR_GT9 rocof,13.2,GreaterThanOrEqualTo,Formulation,13.2,0,TRUE,TRUE,0,FALSE,PINJAR_GT9_rocof_EnablementMinDeficit,0
2023-09-29T08:00:00Z,ESSEnaMaximumConstraint_PINJAR_GT9rocof,ESS Enablement Maximum Constraint PINJAR_GT9 rocof,13.200000000000003,LessThanOrEqualTo,Formulation,108.241,0,FALSE,FALSE,0,FALSE,PINJAR_GT9_rocof_EnablementMaxSurplus,0
2023-09-29T08:00:00Z,ESSEnablementMinConstraint_PINJAR_GT9_regulationLower,ESS Enablement Minimum Constraint PINJAR_GT9 regulationLower,13.2,GreaterThanOrEqualTo,Formulation,13.2,0,TRUE,TRUE,0,FALSE,PINJAR_GT9_regulationLower_EnablementMinDeficit,0
2023-09-29T08:00:00Z,ESSEnaMaximumConstraint_PINJAR_GT9regulationLower,ESS Enablement Maximum Constraint PINJAR_GT9 regulationLower,13.200000000000003,LessThanOrEqualTo,Formulation,108.241,0,FALSE,FALSE,0,FALSE,PINJAR_GT9_regulationLower_EnablementMaxSurplus,0
2023-09-29T08:00:00Z,ESSEnablementMinConstraint_PINJAR_GT9_contingencyRaise,ESS Enablement Minimum Constraint PINJAR_GT9 contingencyRaise,13.2,GreaterThanOrEqualTo,Formulation,13.2,0,TRUE,TRUE,0,FALSE,PINJAR_GT9_contingencyRaise_EnablementMinDeficit,0
2023-09-29T08:00:00Z,ESSEnaMaximumConstraint_PINJAR_GT9contingencyRaise,ESS Enablement Maximum Constraint PINJAR_GT9 contingencyRaise,13.200000000000003,LessThanOrEqualTo,Formulation,108.241,0,FALSE,FALSE,0,FALSE,PINJAR_GT9_contingencyRaise_EnablementMaxSurplus,0
2023-09-29T08:00:00Z,ESSEnablementMinConstraint_PINJAR_GT9_regulationRaise,ESS Enablement Minimum Constraint PINJAR_GT9 regulationRaise,13.2,GreaterThanOrEqualTo,Formulation,13.2,0,TRUE,TRUE,27.43,FALSE,PINJAR_GT9_regulationRaise_EnablementMinDeficit,0
2023-09-29T08:00:00Z,ESSEnaMaximumConstraint_PINJAR_GT9regulationRaise,ESS Enablement Maximum Constraint PINJAR_GT9 regulationRaise,13.200000000000003,LessThanOrEqualTo,Formulation,108.241,0,FALSE,FALSE,0,FALSE,PINJAR_GT9_regulationRaise_EnablementMaxSurplus,0
2023-09-29T08:00:00Z,ESSMaximumProvisionPctConstraint_PINJAR_GT9_contingencyLower,ESS Maximum Provision Pct Constraint PINJAR_GT9 contingencyLower,0,LessThanOrEqualTo,Formulation,51.048,0,FALSE,FALSE,0,FALSE,PINJAR_GT9_contingencyLower_MaxESSProvisionPercentageSurplus,0
2023-09-29T08:00:00Z,ESSMaximumProvisionPctConstraint_PINJAR_GT9_regulationLower,ESS Maximum Provision Pct Constraint PINJAR_GT9 regulationLower,0,LessThanOrEqualTo,Formulation,88,0,FALSE,FALSE,0,FALSE,PINJAR_GT9_regulationLower_MaxESSProvisionPercentageSurplus,0
2023-09-29T08:00:00Z,ESSMaximumProvisionPctConstraint_PINJAR_GT9_regulationRaise,ESS Maximum Provision Pct Constraint PINJAR_GT9 regulationRaise,49.341,LessThanOrEqualTo,Formulation,88,0,FALSE,FALSE,0,FALSE,PINJAR_GT9_regulationRaise_MaxESSProvisionPercentageSurplus,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT9_energy_01,TrancheUB Constraint PINJAR_GT9 energy 01,13.2,LessThanOrEqualTo,Formulation,13.2,0,TRUE,TRUE,0,FALSE,PINJAR_GT9_trslksurplus_energy_01,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT9_energy_01,TrancheLB Constraint PINJAR_GT9 energy 01,13.2,GreaterThanOrEqualTo,Formulation,0,0,FALSE,TRUE,0,FALSE,PINJAR_GT9_trslkdeficit_energy_01,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT9_energy_02,TrancheUB Constraint PINJAR_GT9 energy 02,0,LessThanOrEqualTo,Formulation,16.68,0,FALSE,TRUE,0,FALSE,PINJAR_GT9_trslksurplus_energy_02,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT9_energy_02,TrancheLB Constraint PINJAR_GT9 energy 02,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT9_trslkdeficit_energy_02,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT9_energy_03,TrancheUB Constraint PINJAR_GT9 energy 03,0,LessThanOrEqualTo,Formulation,16.316,0,FALSE,TRUE,0,FALSE,PINJAR_GT9_trslksurplus_energy_03,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT9_energy_03,TrancheLB Constraint PINJAR_GT9 energy 03,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT9_trslkdeficit_energy_03,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT9_energy_04,TrancheUB Constraint PINJAR_GT9 energy 04,0,LessThanOrEqualTo,Formulation,15.975,0,FALSE,TRUE,0,FALSE,PINJAR_GT9_trslksurplus_energy_04,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT9_energy_04,TrancheLB Constraint PINJAR_GT9 energy 04,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT9_trslkdeficit_energy_04,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT9_energy_05,TrancheUB Constraint PINJAR_GT9 energy 05,0,LessThanOrEqualTo,Formulation,15.653,0,FALSE,TRUE,0,FALSE,PINJAR_GT9_trslksurplus_energy_05,0
2023-09-29T08:00:00Z,TrancheLBConstraint_PINJAR_GT9_energy_05,TrancheLB Constraint PINJAR_GT9 energy 05,0,GreaterThanOrEqualTo,Formulation,0,0,TRUE,TRUE,0,FALSE,PINJAR_GT9_trslkdeficit_energy_05,0
2023-09-29T08:00:00Z,TrancheUBConstraint_PINJAR_GT9_energy_06,TrancheUB Constraint PINJAR_GT9 energy 06,0,LessThanOrEqualTo,Formulation,15.351,0,FALSE,TRUE,0,FALSE,PINJAR_GT9_trslksurplus_energy_06,0
